trainer/global_step,train_loss
14,1.7831653356552100
24,1.7465789318084700
49,1.5883089303970300
114,1.0565588474273700
214,0.7654818892478940
399,0.675260066986084
459,0.6758537292480470
534,0.6482176780700680
544,0.6412046551704410
609,0.6428017020225530
634,0.6258077025413510
684,0.6414588689804080
719,0.6303667426109310
729,0.6459423303604130
759,0.6117268204689030
984,0.6054394841194150
1049,0.6145361065864560
1124,0.6222363114357000
1149,0.5997717976570130
1264,0.5685977935791020
1294,0.5666165947914120
1424,0.5616052746772770
1574,0.564705491065979
1609,0.5714718103408810
1734,0.5673365592956540
1774,0.5751183032989500
1854,0.5754520893096920
1879,0.571980357170105
1899,0.5598604083061220
1999,0.5468794703483580
2004,0.580085277557373
2159,0.5445254445075990
2179,0.5410903692245480
2194,0.5630183219909670
2299,0.5045314431190490
2304,0.5414085388183590
2329,0.5442010760307310
2394,0.5252417325973510
2459,0.5247713923454290
2499,0.5300739407539370
2524,0.5425007939338680
2529,0.5494933724403380
2619,0.5135498642921450
2679,0.5053832530975340
2689,0.4867745637893680
2749,0.5391444563865660
2889,0.5243012309074400
2899,0.5090539455413820
2904,0.5102835893630980
2919,0.5221559405326840
2949,0.5140420198440550
3049,0.4921112060546880
3129,0.5185278654098510
3199,0.509364902973175
3224,0.5152319669723510
3269,0.5201556086540220
3289,0.5014384388923650
3324,0.4821685552597050
3364,0.505731999874115
3404,0.5151699185371400
3409,0.4862218201160430
3414,0.5012819170951840
3554,0.506038248538971
3624,0.4829043447971340
3664,0.5119090676307680
3709,0.48721104860305800
3754,0.5245217084884640
3759,0.5148665904998780
3939,0.4930373728275300
4009,0.4815557599067690
4099,0.4721950590610500
4209,0.49860087037086500
4229,0.4745374321937560
4299,0.4617494344711300
4304,0.5055506229400640
4309,0.5101556181907650
4369,0.4855515956878660
4424,0.5060874819755550
4459,0.4902193248271940
4504,0.501264214515686
4549,0.4723719358444210
4584,0.49274614453315700
4659,0.4693520963191990
4699,0.4935852885246280
4734,0.4881587624549870
4769,0.4795416593551640
4879,0.4988250732421880
4959,0.47406816482543900
4974,0.4932003915309910
5054,0.4838554859161380
5064,0.4830337464809420
5094,0.47126930952072100
5189,0.4873464703559880
5274,0.4894255101680760
5374,0.4844835698604580
5439,0.4442974328994750
5459,0.47654256224632300
5474,0.4681368470191960
5579,0.490940123796463
5669,0.4708562195301060
5674,0.4850405156612400
5754,0.48234495520591700
5819,0.4831762611866000
5909,0.4997867941856380
5934,0.4817658066749570
6099,0.4948343932628630
6134,0.4872612953186040
6154,0.4680773615837100
6219,0.4547697305679320
6239,0.47877293825149500
6254,0.4764743745327000
6279,0.48578616976738000
6289,0.4581201374530790
6354,0.47863027453422500
6459,0.48718148469924900
6464,0.4618677794933320
6564,0.469623863697052
6634,0.4582524597644810
6699,0.4828792214393620
6734,0.5023115277290340
6749,0.4694705903530120
6754,0.47649937868118300
6794,0.4891379177570340
6854,0.46677446365356400
6904,0.4781605303287510
6929,0.4713605046272280
6949,0.4374803304672240
6979,0.48095232248306300
7029,0.4649394452571870
7039,0.45892059803009000
7069,0.48784273862838700
7084,0.4722453951835630
7089,0.4740504026412960
7094,0.470125675201416
7099,0.4792484641075130
7179,0.4551796317100530
7189,0.4773297607898710
7204,0.46117499470710800
7214,0.4787841737270360
7379,0.47116318345069900
7459,0.4817245900630950
7504,0.492060661315918
7544,0.469369113445282
7584,0.4676309227943420
7599,0.4718802273273470
7629,0.4650307893753050
7639,0.480195015668869
7644,0.4713481366634370
7689,0.4953559935092930
7769,0.4495251774787900
7814,0.4700774550437930
7819,0.4743564128875730
7849,0.469764769077301
7909,0.4782055616378780
7934,0.4833472669124600
7989,0.4763077795505520
8074,0.4787709712982180
8114,0.49858924746513400
8149,0.46426984667778000
8264,0.4929306507110600
8299,0.45790091156959500
8309,0.483767569065094
8449,0.48447734117507900
8554,0.48128628730773900
8609,0.45182520151138300
8619,0.4731627404689790
8624,0.5030153393745420
8654,0.47121497988700900
8679,0.4749959707260130
8694,0.47075751423835800
8699,0.4867229759693150
8749,0.4787232279777530
8784,0.470460444688797
8804,0.4769800901412960
8819,0.4711626470088960
8824,0.5305125713348390
8834,0.4658010601997380
8839,0.4701157212257390
8924,0.4768940508365630
8984,0.49090030789375300
