trainer/global_step,train_loss
69,1.3800634145736700
84,1.2416681051254300
109,1.0766829252243000
234,0.7374249696731570
244,0.7358338236808780
254,0.7217519879341130
304,0.7072886824607850
334,0.7198600769042970
344,0.6790223717689510
474,0.6590166687965390
504,0.6703671813011170
534,0.6307523250579830
559,0.6290386915206910
624,0.6231774687767030
654,0.6183279156684880
734,0.6283298134803770
764,0.6044628024101260
784,0.5950303077697750
794,0.6367323398590090
884,0.5885806083679200
899,0.6100622415542600
934,0.5857483744621280
1094,0.577001690864563
1114,0.5741823315620420
1179,0.563214123249054
1234,0.5652507543563840
1244,0.5712026953697210
1354,0.5644254088401790
1539,0.5386488437652590
1559,0.5649226903915410
1764,0.5639509558677670
1794,0.5563753247261050
1824,0.5401622653007510
1864,0.5461080074310300
1879,0.5637813210487370
1899,0.5511085391044620
1934,0.5462923645973210
1984,0.5302510857582090
2004,0.5709816813468930
2064,0.5342268347740170
2119,0.5509453415870670
2159,0.5406576991081240
2279,0.556294858455658
2344,0.5348909497261050
2384,0.4910792112350460
2584,0.517339825630188
2604,0.5298337340354920
2609,0.5425427556037900
2754,0.49479207396507300
2779,0.541254460811615
2804,0.5166661143302920
2829,0.5436088442802430
2914,0.5331451296806340
3049,0.4894495904445650
3064,0.5033718347549440
3174,0.5218068361282350
3214,0.5176613926887510
3234,0.5197449326515200
3244,0.5104277729988100
3274,0.5060346722602840
3284,0.49822354316711400
3319,0.5225227475166320
3329,0.5041873455047610
3334,0.5083876848220830
3509,0.498765230178833
3529,0.5212958455085750
3554,0.5008736848831180
3579,0.5082535743713380
3594,0.5212806463241580
3634,0.4899170398712160
3659,0.4699687361717220
3684,0.4897662401199340
3749,0.5281819701194760
3844,0.4910617768764500
3949,0.5009394884109500
4034,0.4975394010543820
4059,0.4993245601654050
4084,0.5077077746391300
4264,0.5124123692512510
4294,0.5240249037742620
4454,0.4719773828983310
4464,0.5063343644142150
4474,0.4709648191928860
4509,0.513975203037262
4534,0.4780960083007810
4544,0.5084623098373410
4559,0.5108932256698610
4689,0.5127660036087040
4734,0.4824936389923100
4854,0.4930436909198760
4944,0.462886095046997
4984,0.4691639542579650
5054,0.4826174974441530
5099,0.47742924094200100
5124,0.501317024230957
5179,0.4910939633846280
5189,0.4849860668182370
5209,0.49762916564941400
5214,0.4889788031578060
5229,0.4789125621318820
5249,0.4839546084403990
5254,0.4810000956058500
5259,0.47484153509140000
5319,0.4645202159881590
5419,0.4756219685077670
5454,0.4904910326004030
5484,0.4762197434902190
5689,0.47776156663894700
5704,0.4754902422428130
5719,0.4724385738372800
5724,0.4601968824863430
5819,0.4863923788070680
5889,0.5033140778541570
5924,0.4780816435813900
6014,0.4780382812023160
6094,0.48331955075264000
6179,0.5033375024795530
6244,0.4737780392169950
6309,0.4735763370990750
6354,0.4758042395114900
6399,0.4850356876850130
6414,0.4649185836315160
6434,0.46802401542663600
6504,0.47481054067611700
6719,0.4208346903324130
6744,0.492893248796463
6764,0.4776574969291690
6814,0.47278469800949100
6829,0.4896470010280610
6839,0.4797510802745820
6914,0.475310355424881
7064,0.4701071977615360
7114,0.48056933283805800
7184,0.46993425488472000
7199,0.4638827443122860
7214,0.4792171120643620
7364,0.4895185232162480
7419,0.47238948941230800
7484,0.4599975645542150
7529,0.4758307933807370
7544,0.4797671437263490
7579,0.4441496133804320
7639,0.48106110095977800
7674,0.4420301914215090
7699,0.461344450712204
8004,0.4813567101955410
8029,0.4445388615131380
8119,0.4541481733322140
8199,0.4802656173706050
8224,0.4669656455516820
8239,0.4774811863899230
8259,0.44777652621269200
8269,0.5013962984085080
8314,0.5121384263038640
8339,0.44842299818992600
8399,0.4726145267486570
8414,0.4701730012893680
8429,0.4656418263912200
8454,0.4651249945163730
8464,0.4557112157344820
8534,0.5004239082336430
8564,0.45127132534980800
8589,0.4867498576641080
8624,0.5003190636634830
8749,0.47973570227623000
8769,0.5092606544494630
8854,0.4813078343868260
8869,0.4435094296932220
9029,0.4933639466762540
9049,0.4717590808868410
9054,0.4665682911872860
9059,0.47796323895454400
9139,0.4535607695579530
9219,0.45305949449539200
9224,0.4795747995376590
9319,0.4805628061294560
9404,0.4502367377281190
9464,0.4687303900718690
9479,0.466772586107254
9489,0.4717990458011630
9574,0.4285368025302890
9679,0.4579332172870640
9739,0.49308979511261000
9759,0.4684375524520870
9764,0.41969627141952500
9839,0.47313374280929600
9884,0.4724617302417760
10034,0.44868379831314100
10094,0.4809589982032780
10144,0.46526268124580400
10154,0.4612195193767550
10169,0.4632876515388490
10214,0.4516218602657320
10264,0.457520455121994
10364,0.4410155415534970
10414,0.4711613953113560
10499,0.4710626006126400
10519,0.4653086662292480
10529,0.4637375473976140
10604,0.47839200496673600
10774,0.45687368512153600
10789,0.4714373052120210
10819,0.4444521963596340
10829,0.43116694688797
10854,0.47295498847961400
10904,0.47753214836120600
10994,0.46428748965263400
11149,0.46111905574798600
11169,0.4517253339290620
11184,0.4518875181674960
11189,0.4548742175102230
11194,0.4716987907886510
11244,0.4590204060077670
11264,0.4836649596691130
11424,0.4838776886463170
11469,0.44094476103782700
11509,0.4656071960926060
11574,0.4677925407886510
11609,0.4616744816303250
11724,0.4890761077404020
11744,0.4812522828578950
11749,0.47263631224632300
11964,0.4550299048423770
12064,0.4816294610500340
12084,0.4739880859851840
12169,0.4637795686721800
12189,0.4752349853515630
12199,0.4496181905269620
12204,0.4624274671077730
12224,0.44797635078430200
12234,0.4852972626686100
12284,0.4675194323062900
12479,0.4392431378364560
12544,0.47250595688819900
12574,0.4852864742279050
12604,0.4677279591560360
12669,0.4205251634120940
12779,0.4495692849159240
12864,0.4543345868587490
12989,0.4532811045646670
13049,0.4556899964809420
13114,0.4848042726516720
13129,0.4874063134193420
13134,0.46701580286026
13274,0.4656293690204620
13304,0.476885050535202
13319,0.4409242868423460
13344,0.45565712451934800
13349,0.4646426737308500
13424,0.46604910492897000
13484,0.4566842317581180
13504,0.47219371795654300
13539,0.4551192820072170
13649,0.47557318210601800
13674,0.46899497509002700
13684,0.4413738250732420
13759,0.4559493362903600
13849,0.45770731568336500
14009,0.4702954888343810
14044,0.45332789421081500
14094,0.4766499102115630
14189,0.44701728224754300
14279,0.4671019613742830
14319,0.473838746547699
14329,0.4307622015476230
14379,0.45980238914489700
14424,0.47371983528137200
14434,0.4644975662231450
14454,0.488150030374527
14459,0.4796074032783510
14484,0.4839711189270020
14524,0.48451513051986700
14579,0.46619218587875400
14589,0.4511043429374700
14599,0.432438611984253
14614,0.4440366327762600
14659,0.4469489157199860
14734,0.4602253139019010
14819,0.46538206934928900
14864,0.43745988607406600
14894,0.46414023637771600
14899,0.4423247873783110
14929,0.4811401963233950
14959,0.45772069692611700
14974,0.4446794092655180
14984,0.41895848512649500
15014,0.46377667784690900
15019,0.43824502825737
15024,0.4474141597747800
15069,0.47871196269989000
15144,0.435617059469223
15154,0.4531961977481840
15169,0.4480310678482060
15349,0.4494608640670780
15354,0.4385838508605960
15379,0.4968152344226840
15454,0.4537787437438970
15519,0.46187180280685400
15624,0.45717108249664300
15639,0.4659040868282320
15819,0.4670018255710600
15839,0.46003779768943800
15844,0.4331431686878200
15879,0.4773430824279790
15994,0.4487077295780180
16039,0.45444607734680200
16169,0.4723338484764100
16174,0.4705767035484310
16179,0.4529146552085880
16254,0.4414993524551390
16309,0.4450167715549470
16314,0.43932974338531500
16374,0.4701578021049500
16469,0.4809997081756590
16479,0.4665383100509640
16509,0.4438174068927770
16564,0.4715009331703190
16604,0.4267286360263830
16629,0.4498969316482540
16644,0.43168359994888300
16669,0.44926682114601100
16679,0.4481938183307650
16684,0.4627390205860140
16689,0.4486895799636840
16694,0.4422389566898350
16734,0.46045854687690700
16754,0.4295858144760130
16829,0.4461130201816560
16834,0.4412858486175540
16974,0.45019903779029800
16979,0.4235965013504030
17014,0.4542416036129000
17209,0.4842782020568850
17319,0.427399218082428
17359,0.437722384929657
17364,0.4173544943332670
17394,0.4632314443588260
17409,0.4411431550979610
17424,0.4580862820148470
17564,0.4655759632587430
17589,0.4382247030735020
17594,0.42612025141716
17634,0.42680996656417800
17689,0.4536178410053250
17704,0.4368799030780790
17789,0.45809292793273900
17829,0.4170595705509190
17909,0.4720131456851960
17924,0.46183153986930800
17934,0.47068777680397000
18034,0.4729619026184080
18064,0.4504375457763670
18134,0.44965237379074100
18164,0.4612785875797270
18179,0.47637051343917800
18184,0.4532374739646910
18229,0.44583451747894300
18239,0.4452953636646270
18254,0.4474757313728330
18309,0.43316054344177200
18349,0.44311538338661200
18404,0.4482581317424770
18449,0.4526383876800540
18454,0.4544551074504850
18474,0.4496787488460540
18504,0.4630882740020750
18534,0.4420429766178130
18599,0.438279390335083
18669,0.43801888823509200
18724,0.43431419134140000
18734,0.45805367827415500
18774,0.4504628181457520
18784,0.43460342288017300
18794,0.4394349157810210
18879,0.4180193841457370
18884,0.43657398223877000
18929,0.422021359205246
18964,0.43994489312171900
19034,0.4802054166793820
19039,0.452131062746048
19044,0.4675588309764860
19049,0.4596616923809050
19069,0.42855921387672400
19089,0.4408717155456540
19139,0.4332656264305120
19184,0.4505866467952730
19199,0.45004650950431800
19214,0.4558323323726650
19219,0.4485031068325040
19284,0.4513280987739560
19289,0.4552491307258610
19369,0.4625545144081120
19449,0.4320829510688780
19544,0.4797579050064090
19614,0.467893123626709
19639,0.4818580746650700
19774,0.4617285132408140
19819,0.4455398619174960
19929,0.4524434506893160
19999,0.4489867687225340
20044,0.46316543221473700
20109,0.432124376296997
20129,0.44292283058166500
20144,0.45662492513656600
20269,0.4549557566642760
20344,0.45321395993232700
20379,0.4345922768116000
20409,0.47162312269210800
20444,0.4658033549785610
20594,0.4208225607872010
20604,0.4793044626712800
20654,0.43708765506744400
20664,0.4434144794940950
20674,0.4621051549911500
20709,0.4254878163337710
20734,0.44702309370040900
20784,0.4665967524051670
20894,0.47108951210975600
20899,0.4601190388202670
20904,0.47013023495674100
20909,0.4514992535114290
20914,0.45976588129997300
20929,0.4137658476829530
20994,0.4318545162677770
21024,0.41343528032302900
21074,0.4420652985572820
21249,0.4529021978378300
21309,0.4518624246120450
21319,0.472366064786911
21349,0.4269131124019620
21429,0.4528726637363430
21444,0.4405129253864290
21459,0.4597545862197880
21559,0.43754324316978500
21604,0.44522425532341
21629,0.4550570547580720
21664,0.47183871269226100
21764,0.43838438391685500
21779,0.46729812026023900
21874,0.4505103528499600
21884,0.437337338924408
21944,0.45492023229599
21964,0.4696747660636900
21999,0.4452963173389440
22109,0.43182602524757400
22224,0.43089643120765700
22244,0.4164845943450930
22269,0.45357486605644200
22309,0.4293009638786320
22324,0.4882674515247350
22334,0.44168582558631900
22354,0.4471465647220610
22399,0.46215659379959100
22454,0.46105873584747300
22499,0.5536993741989140
22524,0.4953523874282840
22544,0.4560606181621550
22564,0.43934476375579800
22584,0.466052919626236
22719,0.4411028325557710
22744,0.4683859646320340
22824,0.4424959421157840
22829,0.48374587297439600
22854,0.4472862780094150
22894,0.47101297974586500
22909,0.45615819096565200
22979,0.42972394824028000
23009,0.42667773365974400
23029,0.4491594731807710
23109,0.4415777921676640
23114,0.4413573145866390
23144,0.4315202534198760
23164,0.4388839900493620
23299,0.4459826350212100
23309,0.4441272020339970
23324,0.47189652919769300
23359,0.4632793664932250
23409,0.4495401084423070
23419,0.4378438889980320
23434,0.4497033953666690
23474,0.420154482126236
